timestamp,price,pool_price,fee_zar,pool_zar,pool_usdc,pool_value_zar
2025-06-07 18:00:00,18.0,18.000002000677878,0.11551005084064973,1039238.3339908328,57735.456582265666,2078476.552471615
2025-06-07 19:00:00,17.99,17.98999799907746,-0.11555628619124542,1038949.4432753547,57751.50410403786,2077899.0021069958
2025-06-07 20:00:00,17.99,17.990000000400347,2.3120504833024446e-05,1038949.5010766168,57751.50089235666,2077899.002130113
2025-06-07 21:00:00,18.0,18.000002001078208,0.11553316388619082,1039238.3339863323,57735.456580731574,2078476.5524395006
2025-06-07 22:00:00,17.99,17.98999799907738,-0.11555629081389801,1038949.4432592975,57751.50410314555,2077899.0020748859
2025-06-07 23:00:00,18.01,18.010004003112766,0.23105736943191943,1039527.0866828773,57719.42563162175,2079053.942308385
2025-06-08 00:00:00,18.0,17.99999799867677,-0.11554732322184166,1039238.2183748226,57735.462995674774,2078476.5522969686
2025-06-08 01:00:00,17.99,17.98999799987796,-0.11551005621466796,1038949.4432342859,57751.50409918522,2077899.0019786279
2025-06-08 02:00:00,18.0,18.00000200147858,0.11555627975882139,1039238.333933683,57735.4565765224,2078476.552311086
2025-06-08 03:00:00,17.99,17.9899979990773,-0.11555629543179892,1038949.4431951036,57751.50409957749,2077899.0019465024
2025-06-08 04:00:00,17.97,17.969995999912275,-0.23113958784501115,1038371.594225491,57783.62968086138,2076743.41959057
2025-06-08 05:00:00,17.98,17.98000200187916,0.1156436585468192,1038660.7033718581,57767.55215395992,2077321.2911000575
2025-06-08 06:00:00,17.99,17.990002000677794,0.11554213893614156,1038949.5587191985,57751.49767521176,2077899.001896258
2025-06-08 07:00:00,17.97,17.96999599911208,-0.2311858260215783,1038371.5941541445,57783.62967946414,2076743.419494115
2025-06-08 08:00:00,17.99,17.990004003514372,0.23120893827760083,1038949.6164998385,57751.49445752643,2077899.001790739
2025-06-08 09:00:00,17.99,17.989999999198975,-4.6260294313652484e-05,1038949.5008491027,57751.5008835666,2077899.001744466
2025-06-08 10:00:00,17.98,17.979997999477963,-0.11556527408554691,1038660.5876638888,57767.558577817734,2077321.2908930518
2025-06-08 11:00:00,18.0,18.0000040031133,0.2311215612786908,1039238.3915670855,57735.453358084684,2078476.5520126098
2025-06-08 12:00:00,17.96,17.95999200044984,-0.46237173878878285,1038082.4622201136,57799.71740489155,2076165.3868119658
2025-06-08 13:00:00,18.0,18.00000800925478,0.46241790435675506,1039238.5069810055,57735.44692017229,2078476.5515441068
2025-06-08 14:00:00,17.98,17.97999599790993,-0.23119098522049858,1038660.5295179543,57767.561774690745,2077321.290226894
2025-06-08 15:00:00,17.99,17.9900020018794,0.1156115335723137,1038949.5583518851,57751.49765093672,2077899.0010922365
2025-06-08 16:00:00,17.98,17.979997999077376,-0.11558841486504692,1038660.5873147225,57767.55855968506,2077321.2902178597
2025-06-08 17:00:00,18.0,18.00000400311338,0.23112156583356255,1039238.3912293063,57735.45333931893,2078476.551337047
2025-06-08 18:00:00,17.99,17.989997998676927,-0.11557941768565687,1038949.4426850922,57751.50407251305,2077899.000949602
2025-06-08 19:00:00,17.99,17.990000000400425,2.3125132936022792e-05,1038949.5004979245,57751.500860188964,2077899.000972724
2025-06-08 20:00:00,17.98,17.97999799947772,-0.11556528792527429,1038660.5872781114,57767.55855636259,2077321.2901215106
2025-06-08 21:00:00,17.97,17.969997999878107,-0.1155742962081891,1038371.6515375909,57783.62643917013,2076743.4186494781
2025-06-08 22:00:00,17.99,17.99000400311384,0.23118580662699065,1038949.6160541584,57751.49443403845,2077899.0009225102
2025-06-08 23:00:00,17.98,17.979997998677078,-0.11561153896179806,1038660.5872067539,57767.558554966236,2077321.2900250468
